mercado,produto,nome,preco,link
Paodeacucar,manteiga,Manteiga de Primeira Qualidade com Sal Tirolez Pote 200g,16.9,https://www.paodeacucar.com/busca?terms=manteiga
Paodeacucar,manteiga,Margarina Cremosa com Sal Qualy Pote 500g,8.99,https://www.paodeacucar.com/busca?terms=manteiga
Paodeacucar,manteiga,Manteiga Extra com Sal Qualitá 200g,12.86,https://www.paodeacucar.com/busca?terms=manteiga
Paodeacucar,manteiga,Manteiga com Sal Batavo 200g,16.9,https://www.paodeacucar.com/busca?terms=manteiga
Paodeacucar,manteiga,Manteiga Extra sem Sal Aviação 200g,16.9,https://www.paodeacucar.com/busca?terms=manteiga
Paodeacucar,manteiga,Manteiga sem Sal Batavo 200g,16.9,https://www.paodeacucar.com/busca?terms=manteiga
Paodeacucar,manteiga,Manteiga Extra sem Sal Danone Pote 200g,14.49,https://www.paodeacucar.com/busca?terms=manteiga
Paodeacucar,manteiga,Manteiga Extra com Sal La Serenissima 200g,15.79,https://www.paodeacucar.com/busca?terms=manteiga
Paodeacucar,manteiga,Manteiga Extra com Sal Aviação 100g,8.19,https://www.paodeacucar.com/busca?terms=manteiga
Paodeacucar,manteiga,Manteiga de Primeira Qualidade com Sal Qualitá Pote 500g,35.9,https://www.paodeacucar.com/busca?terms=manteiga
Paodeacucar,manteiga,Manteiga Extra sem Sal Qualitá 200g,12.86,https://www.paodeacucar.com/busca?terms=manteiga
Paodeacucar,manteiga,Manteiga Extra sem Sal Président Gastronomique 200g,17.9,https://www.paodeacucar.com/busca?terms=manteiga
Paodeacucar,manteiga,Manteiga Extra sem Sal La Serenissima 200g,15.79,https://www.paodeacucar.com/busca?terms=manteiga
Paodeacucar,manteiga,Manteiga Comum com Sal Président La Motte Pote 250g,34.9,https://www.paodeacucar.com/busca?terms=manteiga
Paodeacucar,manteiga,Manteiga Extra com Sal Batavo Pote 500g,39.9,https://www.paodeacucar.com/busca?terms=manteiga
Paodeacucar,manteiga,Manteiga Extra com Sal Galbani Pote 200g,14.49,https://www.paodeacucar.com/busca?terms=manteiga
Redemix,manteiga,MANTEIGA DAVACA COM SAL 200G,13.39,https://www.redemix.com.br/frios-e-laticinios/manteiga-e-margarina/manteiga/manteiga?O=OrderByTopSaleDESC&PS=18#1
Redemix,manteiga,MANTEIGA DAVACA COM SAL 500G,29.98,https://www.redemix.com.br/frios-e-laticinios/manteiga-e-margarina/manteiga/manteiga?O=OrderByTopSaleDESC&PS=18#1
Redemix,manteiga,MANTEIGA TIROLEZ COM SAL POTE 500G,39.9,https://www.redemix.com.br/frios-e-laticinios/manteiga-e-margarina/manteiga/manteiga?O=OrderByTopSaleDESC&PS=18#1
Redemix,manteiga,MANTEIGA DAVACA SEM SAL 200G,13.39,https://www.redemix.com.br/frios-e-laticinios/manteiga-e-margarina/manteiga/manteiga?O=OrderByTopSaleDESC&PS=18#1
Redemix,manteiga,MANTEIGA VIDA VEG CASTANHA CAJU 200G,19.98,https://www.redemix.com.br/frios-e-laticinios/manteiga-e-margarina/manteiga/manteiga?O=OrderByTopSaleDESC&PS=18#1
Redemix,manteiga,MANTEIGA AVIACAO POTE 500G,38.9,https://www.redemix.com.br/frios-e-laticinios/manteiga-e-margarina/manteiga/manteiga?O=OrderByTopSaleDESC&PS=18#1
Redemix,manteiga,MANTEIGA BUFALISSIMA 200G,16.29,https://www.redemix.com.br/frios-e-laticinios/manteiga-e-margarina/manteiga/manteiga?O=OrderByTopSaleDESC&PS=18#1
Redemix,manteiga,MANTEIGA AVIACAO TABLETE COM SAL 200G,17.79,https://www.redemix.com.br/frios-e-laticinios/manteiga-e-margarina/manteiga/manteiga?O=OrderByTopSaleDESC&PS=18#1
Redemix,manteiga,MANTEIGA COM SAL TIROLEZ 200G,18.49,https://www.redemix.com.br/frios-e-laticinios/manteiga-e-margarina/manteiga/manteiga?O=OrderByTopSaleDESC&PS=18#1
Redemix,manteiga,MANTEIGA DAVACA SEM LACTOSE 200G,15.89,https://www.redemix.com.br/frios-e-laticinios/manteiga-e-margarina/manteiga/manteiga?O=OrderByTopSaleDESC&PS=18#1
Redemix,manteiga,MANTEIGA BUFALA BOM DESTINO 200G,15.99,https://www.redemix.com.br/frios-e-laticinios/manteiga-e-margarina/manteiga/manteiga?O=OrderByTopSaleDESC&PS=18#1
Redemix,manteiga,MANTEIGA GHEE LEVIORA TRADICIONAL 200G,39.9,https://www.redemix.com.br/frios-e-laticinios/manteiga-e-margarina/manteiga/manteiga?O=OrderByTopSaleDESC&PS=18#1
Redemix,manteiga,MANTEIGA GHEE LEVIORA SAL HIMALAIA 200G,39.9,https://www.redemix.com.br/frios-e-laticinios/manteiga-e-margarina/manteiga/manteiga?O=OrderByTopSaleDESC&PS=18#1
Redemix,manteiga,MANTEIGA AVIACAO POTE 200G,18.89,https://www.redemix.com.br/frios-e-laticinios/manteiga-e-margarina/manteiga/manteiga?O=OrderByTopSaleDESC&PS=18#1
Redemix,manteiga,MANTEIGA BASEL 500G,36.98,https://www.redemix.com.br/frios-e-laticinios/manteiga-e-margarina/manteiga/manteiga?O=OrderByTopSaleDESC&PS=18#1
Redemix,manteiga,MANTEIGA TIROLEZ COM SAL TABLETE 200G,18.49,https://www.redemix.com.br/frios-e-laticinios/manteiga-e-margarina/manteiga/manteiga?O=OrderByTopSaleDESC&PS=18#1
Mercantil,banana,Banana Prata,1.12,"https://www.mercantilatacado.com.br/hortifruti/banana?_q=banana&fuzzy=0&initialMap=ft&initialQuery=banana&map=category-1,ft&operator=and"
Mercantil,banana,Banana da Terra,1.98,"https://www.mercantilatacado.com.br/hortifruti/banana?_q=banana&fuzzy=0&initialMap=ft&initialQuery=banana&map=category-1,ft&operator=and"
Mercantil,banana,Banana DÁgua,0.62,"https://www.mercantilatacado.com.br/hortifruti/banana?_q=banana&fuzzy=0&initialMap=ft&initialQuery=banana&map=category-1,ft&operator=and"
Hiperideal,banana,Banana Prata 1 Unidade 130g ,1.17,"https://www.hiperideal.com.br/banana?_q=banana&fuzzy=0&initialMap=ft&initialQuery=banana&map=category-1,ft&operator=and&query=/hortifruti/banana&searchState"
Hiperideal,banana,Banana Terra 1 Unidade 250g ,2.25,"https://www.hiperideal.com.br/banana?_q=banana&fuzzy=0&initialMap=ft&initialQuery=banana&map=category-1,ft&operator=and&query=/hortifruti/banana&searchState"
Hiperideal,banana,Banana Nanica 1 Unidade 180g ,1.26,"https://www.hiperideal.com.br/banana?_q=banana&fuzzy=0&initialMap=ft&initialQuery=banana&map=category-1,ft&operator=and&query=/hortifruti/banana&searchState"
Hiperideal,banana,Banana Maça 1 Unidade 120g ,1.08,"https://www.hiperideal.com.br/banana?_q=banana&fuzzy=0&initialMap=ft&initialQuery=banana&map=category-1,ft&operator=and&query=/hortifruti/banana&searchState"
Hiperideal,banana,Banana Peixonauta 1kg ,11.99,"https://www.hiperideal.com.br/banana?_q=banana&fuzzy=0&initialMap=ft&initialQuery=banana&map=category-1,ft&operator=and&query=/hortifruti/banana&searchState"
Gbarbosa,banana,Banana Prata,1.71,"https://www.gbarbosa.com.br/hortifruti/banana?_q=banana&fuzzy=0&initialMap=ft&initialQuery=banana&map=category-1,ft&operator=and"
Gbarbosa,banana,Banana Anã/Nanica,2.3,"https://www.gbarbosa.com.br/hortifruti/banana?_q=banana&fuzzy=0&initialMap=ft&initialQuery=banana&map=category-1,ft&operator=and"
Gbarbosa,banana,Banana Maçã,1.15,"https://www.gbarbosa.com.br/hortifruti/banana?_q=banana&fuzzy=0&initialMap=ft&initialQuery=banana&map=category-1,ft&operator=and"
Paodeacucar,banana,Banana Nanica Granel 800g (Aprox. 3 a 4 Unid),7.19,https://www.paodeacucar.com/categoria/alimentos/hortifruti/frutas/banana?s=relevance&p=1
Paodeacucar,banana,Banana Maçã Granel 400g (Aprox. 5 a 6 Unid),7.56,https://www.paodeacucar.com/categoria/alimentos/hortifruti/frutas/banana?s=relevance&p=1
Redemix,banana,BANANA TERRA 1 UNIDADE 310G,2.78,https://www.redemix.com.br/hortifruti/frutas/banana?O=OrderByTopSaleDESC&PS=18#1
Redemix,banana,BANANA DA PRATA 1 UNIDADE 160G,1.6,https://www.redemix.com.br/hortifruti/frutas/banana?O=OrderByTopSaleDESC&PS=18#1
Redemix,banana,BANANA DAGUA 1 UNIDADE 180G,1.26,https://www.redemix.com.br/hortifruti/frutas/banana?O=OrderByTopSaleDESC&PS=18#1
Redemix,banana,BANANA MACA 1 UNIDADE 140G,1.26,https://www.redemix.com.br/hortifruti/frutas/banana?O=OrderByTopSaleDESC&PS=18#1
Mercantil,tomate,Tomate Longa Vida,1.6,"https://www.mercantilatacado.com.br/hortifruti/tomate?_q=tomate&fuzzy=0&initialMap=ft&initialQuery=tomate&map=category-1,ft&operator=and"
Mercantil,tomate,Tomate Sweet Grape Naturalmente Doce 180g,13.19,"https://www.mercantilatacado.com.br/hortifruti/tomate?_q=tomate&fuzzy=0&initialMap=ft&initialQuery=tomate&map=category-1,ft&operator=and"
Hiperideal,tomate,Tomate Salada 1 Unidade 190g ,2.09,"https://www.hiperideal.com.br/tomate?_q=tomate&fuzzy=0&initialMap=ft&initialQuery=tomate&map=category-1,ft&operator=and&query=/hortifruti/tomate&searchState"
Hiperideal,tomate,Tomate Rasteiro 1 Unidade 190g ,1.71,"https://www.hiperideal.com.br/tomate?_q=tomate&fuzzy=0&initialMap=ft&initialQuery=tomate&map=category-1,ft&operator=and&query=/hortifruti/tomate&searchState"
Hiperideal,tomate,Tomate Uva Caixa 180g ,5.99,"https://www.hiperideal.com.br/tomate?_q=tomate&fuzzy=0&initialMap=ft&initialQuery=tomate&map=category-1,ft&operator=and&query=/hortifruti/tomate&searchState"
Hiperideal,tomate,Tomate Cereja Rama 200g ,6.99,"https://www.hiperideal.com.br/tomate?_q=tomate&fuzzy=0&initialMap=ft&initialQuery=tomate&map=category-1,ft&operator=and&query=/hortifruti/tomate&searchState"
Hiperideal,tomate,Tomate Cereja Trebeschi 300g ,10.98,"https://www.hiperideal.com.br/tomate?_q=tomate&fuzzy=0&initialMap=ft&initialQuery=tomate&map=category-1,ft&operator=and&query=/hortifruti/tomate&searchState"
Hiperideal,tomate,Tomate Sweet Grape Trebeschi 300g ,14.99,"https://www.hiperideal.com.br/tomate?_q=tomate&fuzzy=0&initialMap=ft&initialQuery=tomate&map=category-1,ft&operator=and&query=/hortifruti/tomate&searchState"
Hiperideal,tomate,Tomate Salada Trebeschi Sensations 300g ,13.99,"https://www.hiperideal.com.br/tomate?_q=tomate&fuzzy=0&initialMap=ft&initialQuery=tomate&map=category-1,ft&operator=and&query=/hortifruti/tomate&searchState"
Gbarbosa,tomate,Tomate,1.74,"https://www.gbarbosa.com.br/hortifruti/tomate?_q=tomate&fuzzy=0&initialMap=ft&initialQuery=tomate&map=category-1,ft&operator=and"
Gbarbosa,tomate,Tomate Grape 180gBrancoCaixa 100g,8.99,"https://www.gbarbosa.com.br/hortifruti/tomate?_q=tomate&fuzzy=0&initialMap=ft&initialQuery=tomate&map=category-1,ft&operator=and"
Gbarbosa,tomate,Tomate Bombom Natural da Horta 180g,5.99,"https://www.gbarbosa.com.br/hortifruti/tomate?_q=tomate&fuzzy=0&initialMap=ft&initialQuery=tomate&map=category-1,ft&operator=and"
Gbarbosa,tomate,Tomate Cereja,11.5,"https://www.gbarbosa.com.br/hortifruti/tomate?_q=tomate&fuzzy=0&initialMap=ft&initialQuery=tomate&map=category-1,ft&operator=and"
Gbarbosa,tomate,Tomate Italiano,1.75,"https://www.gbarbosa.com.br/hortifruti/tomate?_q=tomate&fuzzy=0&initialMap=ft&initialQuery=tomate&map=category-1,ft&operator=and"
Gbarbosa,tomate,Tomate Cereja Trebeschi Rama 200g,8.99,"https://www.gbarbosa.com.br/hortifruti/tomate?_q=tomate&fuzzy=0&initialMap=ft&initialQuery=tomate&map=category-1,ft&operator=and"
Gbarbosa,tomate,Tomate Salada Orgânico,3.33,"https://www.gbarbosa.com.br/hortifruti/tomate?_q=tomate&fuzzy=0&initialMap=ft&initialQuery=tomate&map=category-1,ft&operator=and"
Gbarbosa,tomate,Tomate Uva Sweet Grape Orgânico 180g,10.19,"https://www.gbarbosa.com.br/hortifruti/tomate?_q=tomate&fuzzy=0&initialMap=ft&initialQuery=tomate&map=category-1,ft&operator=and"
Paodeacucar,tomate,Tomate Italiano 500g (Aprox. 3 a 4 Unid),6.95,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate Granel 500g (Aprox. 2 a 3 Unid),6.45,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate Fonte Verde 250g,2.72,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate-Uva Sweet Grape Qualitá 180g,11.29,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate Sweet Grape Qualitá 500g,20.5,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate Grape 250g (Aprox. 20 Unid),7.47,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate Cereja Rama 250g (Aprox. 15 Unid),7.47,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate Uva Sweet Grape TURMA DA MÔNICA Unidade 180g,11.29,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate Cereja Rama QUALITÁ 200g,11.9,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate Cereja Qualitá 200g,10.29,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate Italiano QUALITÁ Bandeja 500g,12.9,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate Red Grape Orgânico 180g,10.9,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate Caqui Granel 200g (1 Unidade),4.54,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate Carmem QUALITÁ Bandeja 600g,12.9,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Mini Tomate Confeite Qualitá Fresh 250g,8.89,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate para Molho QUALITÁ Bandeja 600g,19.9,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate Italiano Selecionado Qualitá 1kg,22.9,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate Yellow 180g,13.9,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate Rama Mallmann 350g,13.29,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate Italiano Orgânico Taeq 500g,13.9,https://www.paodeacucar.com/busca?terms=tomate
Paodeacucar,tomate,Tomate Salada Orgânico TAEQ 500g,13.9,https://www.paodeacucar.com/busca?terms=tomate
Redemix,tomate,TOMATE 1 UNIDADE 190G,1.71,https://www.redemix.com.br/hortifruti/frutas/tomate?O=OrderByTopSaleDESC&PS=18#1
Redemix,tomate,TOMATE SWEET GRAPE UVA 180G,7.98,https://www.redemix.com.br/hortifruti/frutas/tomate?O=OrderByTopSaleDESC&PS=18#1
Mercantil,batata,Batata Inglesa Lisa Bingi,1.44,"https://www.mercantilatacado.com.br/hortifruti/batata?_q=batata&fuzzy=0&initialMap=ft&initialQuery=batata&map=category-1,ft&operator=and"
Mercantil,batata,Batata Doce,1.79,"https://www.mercantilatacado.com.br/hortifruti/batata?_q=batata&fuzzy=0&initialMap=ft&initialQuery=batata&map=category-1,ft&operator=and"
Hiperideal,batata,Batata Lavada 1 Unidade 200g ,1.6,"https://www.hiperideal.com.br/batata?_q=batata&fuzzy=0&initialMap=ft&initialQuery=batata&map=category-1,ft&operator=and&query=/hortifruti/batata&searchState"
Hiperideal,batata,Batata Doce 1 Unidade 360g ,3.24,"https://www.hiperideal.com.br/batata?_q=batata&fuzzy=0&initialMap=ft&initialQuery=batata&map=category-1,ft&operator=and&query=/hortifruti/batata&searchState"
Hiperideal,batata,Batata Doce Rosada 1 Unidade 360g ,3.24,"https://www.hiperideal.com.br/batata?_q=batata&fuzzy=0&initialMap=ft&initialQuery=batata&map=category-1,ft&operator=and&query=/hortifruti/batata&searchState"
Hiperideal,batata,Batata Aperitivo Bandeja 280g ,1.68,"https://www.hiperideal.com.br/batata?_q=batata&fuzzy=0&initialMap=ft&initialQuery=batata&map=category-1,ft&operator=and&query=/hortifruti/batata&searchState"
Gbarbosa,batata,Batata Inglesa Lisa Bingi,1.17,"https://www.gbarbosa.com.br/hortifruti/batata?_q=batata&fuzzy=0&initialMap=ft&initialQuery=batata&map=category-1,ft&operator=and"
Gbarbosa,batata,Batata Doce Cozida,11.5,"https://www.gbarbosa.com.br/hortifruti/batata?_q=batata&fuzzy=0&initialMap=ft&initialQuery=batata&map=category-1,ft&operator=and"
Gbarbosa,batata,Batata Doce Orgânica,4.5,"https://www.gbarbosa.com.br/hortifruti/batata?_q=batata&fuzzy=0&initialMap=ft&initialQuery=batata&map=category-1,ft&operator=and"
Gbarbosa,batata,Batata Lisa Mini Embalada,9.61,"https://www.gbarbosa.com.br/hortifruti/batata?_q=batata&fuzzy=0&initialMap=ft&initialQuery=batata&map=category-1,ft&operator=and"
Gbarbosa,batata,Batata Doce Yakon Embalada,15.23,"https://www.gbarbosa.com.br/hortifruti/batata?_q=batata&fuzzy=0&initialMap=ft&initialQuery=batata&map=category-1,ft&operator=and"
Gbarbosa,batata,Batata Inglesa Orgânica,2.42,"https://www.gbarbosa.com.br/hortifruti/batata?_q=batata&fuzzy=0&initialMap=ft&initialQuery=batata&map=category-1,ft&operator=and"
Paodeacucar,batata,Mandioquinha (Batata Baroa) granel 350g (Aprox. 2 a 3 Unid),8.71,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,Batata Asterix 260g,3.35,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,Batata Aperitivo Qualitá 1kg,12.9,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,Batata Doce Branca 800g (Aprox. 2 a 3 Unid),7.19,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,Batata Doce Rosada QUALITÁ Bandeja 500g,6.99,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,"Batata para Assar e Cozinhar Qualitá 1,5kg",18.29,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,Batata Doce Rosada 500g,3.99,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,Batata Congelada Extra Crocante Airfryer McCain 600g,23.9,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,Batata Palha Extrafina Yoki Sachê 100g,10.29,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,Batata Congelada Tradicional McCain 1.5kg,37.9,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,Batata Palito Congelada QUALITÁ Pacote 500g,9.99,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,"Batata Congelada Clássica Fininha McCain 1,05kg",27.9,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,Batata Frita Lisa Clássica Lay's Pacote 115g,14.29,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,Batata Comum Orgânica Taeq 600g,12.9,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,Batata Palha Tradicional Yoki Sachê Leve 105g Pague 90g,8.74,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,Batata Congelada Smiles McCain 400g,16.9,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,Batata Palha Tradicional Yoki Sachê 105g,10.29,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,"Batata Pré-Frita Palito Congelada Qualitá Pacote 1,5kg",29.9,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,Batata Frita Lisa Sal E Vinagre Lays 70G,9.39,https://www.paodeacucar.com/busca?terms=batata
Paodeacucar,batata,Batata Frita Lays Rústica Sal Marinho 68g,10.29,https://www.paodeacucar.com/busca?terms=batata
Redemix,batata,BATATA LISA 1 UNIDADE 160G,1.28,https://www.redemix.com.br/hortifruti/legumes/batata?O=OrderByTopSaleDESC&PS=18#1
